Indicativo;parámetro;enero;febrero;marzo;abril;mayo;junio;julio;agosto;septiembre;octubre;noviembre;diciembre;anual
3469A;Cv;0.47;0.33;0.16;0.14;0.12;0.08;0.07;0.07;0.09;0.11;0.25;0.38;0.05
5973;N;27;29;29;29;29;29;27;25;29;28;28;28;20
5973;Min;7.0;6.8;10.7;11.7;13.9;16.7;19.5;20.4;17.8;14.6;11.1;8.6;14.3
5973;Q1;8.2;9.2;11.6;12.9;15.3;18.8;20.8;21.1;19.2;16.2;12.1;9.4;14.9
5973;Q2;8.7;10.7;11.9;13.3;16.1;19.3;21.3;21.7;20.3;17.4;13.0;10.5;15.5
5973;Q3;9.5;11.2;12.5;13.8;16.7;19.7;21.7;22.2;20.7;17.8;13.6;11.2;15.9
5973;Q4;11.1;12.1;13.1;14.5;17.0;20.3;22.1;22.8;21.1;18.6;15.0;12.2;15.9
5973;Max;12.6;13.1;13.9;16.2;17.5;21.0;23.5;23.4;22.4;19.3;15.9;13.8;16.0
5973;Mn;9.1;10.9;12.2;13.7;16.3;19.5;21.5;22.0;20.5;17.6;13.5;10.6;15.6
5973;Md;9.4;10.7;12.3;13.7;16.2;19.5;21.4;21.9;20.3;17.3;13.4;10.9;15.5
5973;S;1.48;1.54;0.85;0.96;0.93;0.91;0.88;0.84;1.05;1.35;1.39;1.44;0.53
5973;Cv;0.16;0.14;0.07;0.07;0.06;0.05;0.04;0.04;0.05;0.08;0.10;0.13;0.03
5960;N;28;30;30;29;29;28;29;29;28;29;30;29;22
5960;Min;1.8;2.2;5.6;6.8;10.2;13.9;16.2;16.8;14.2;11.1;5.3;2.9;10.5
5960;Q1;3.3;4.8;7.1;8.5;11.4;14.8;17.6;17.8;16.4;12.0;7.9;4.9;11.5
5960;Q2;4.2;5.9;7.8;9.5;12.3;15.7;17.9;18.5;16.9;13.1;8.8;6.6;11.7
5960;Q3;5.8;7.0;8.4;10.2;12.9;16.2;18.3;18.9;17.4;14.3;9.6;7.3;11.9
5960;Q4;7.5;7.7;9.4;10.8;13.5;16.7;18.9;19.5;17.7;15.1;11.5;9.2;12.4
5960;Max;10.1;10.0;11.3;12.8;14.2;18.1;19.9;20.7;18.6;15.7;13.6;11.5;12.9
5960;Mn;4.9;6.5;8.1;10.0;12.5;16.1;18.1;18.7;17.0;13.8;8.9;7.2;11.9
